Insee - Statistiques locales; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; 
Code;Libellé;Population municipale 2022;Nombre de naissances domiciliées 2023;Part des emplois sal. dans le nb d’emplois au LT 2021;Nb d'hôtels 2024;Nb de chambres dans les hôtels 2024;Part des actifs occ 15 ans ou plus voiture pour travailler 2021;Part des actifs occ 15 ans ou plus vélo pour travailler 2021;Part des ménages ayant au moins 1 voiture 2021
01437;Vescours;215;3;33.4;0;0;93.3;0;97.8
01439;Vésines;97;1;59.2;0;0;90;0;100
01441;Vieu-d'Izenave;727;9;75.4;0;0;85.6;0.3;97.2
01443;Villars-les-Dombes;5059;54;85.6;0;0;72.8;1.5;89
01444;Villebois;1200;9;72.2;2;54;90.3;0.2;94.5
01445;Villemotier;607;4;60;0;0;86.1;0.3;97.4
01446;Villeneuve;1603;15;55.2;0;0;88.7;0.1;97
01447;Villereversure;1391;14;81.4;0;0;86.9;0.6;93.9
01448;Villes;390;3;69;0;0;82.2;0;94.6
01449;Villette-sur-Ain;763;8;63.9;1;12;87.1;0;95.4
01450;Villieu-Loyes-Mollon;3831;33;81.2;1;14;81.3;0.9;96.5
01451;Viriat;6955;65;92.9;2;121;86.7;2.6;93.9
01452;Virieu-le-Grand;1110;15;74.3;0;0;78.3;0.9;89.8
01453;Arvière-en-Valromey;715;2;81;0;0;76.9;4.9;93.2
01454;Virignin;1122;9;78.3;0;0;86.3;1.4;96.9
01456;Vongnes;71;0;72;0;0;86.2;0;86.1
01457;Vonnas;3233;32;86.4;3;80;81;2.1;90.6
02001;Abbécourt;513;3;83.4;0;0;91.4;0;93.9
02002;Achery;586;5;69.7;0;0;92.8;0.4;94.2
02003;Acy;1013;9;85.8;0;0;91.3;0.7;91.4
02004;Agnicourt-et-Séchelles;188;1;38.9;0;0;83.1;0;91.3
02005;Aguilcourt;405;4;66.6;0;0;89.4;0;97.3
02006;Aisonville-et-Bernoville;257;3;61.6;1;16;91.8;1.8;88.1
02007;Aizelles;119;3;43.9;0;0;94.3;0;92.2
02008;Aizy-Jouy;308;1;66.8;0;0;90.6;0;96.8
02009;Alaincourt;522;3;56.3;0;0;91.1;0.5;94.5
02010;Allemant;166;3;34.4;0;0;94.8;0;100
02011;Ambleny;1203;14;77.1;0;0;89.4;0.6;95
02012;Ambrief;81;1;54.7;0;0;79.5;0;96.4
02013;Amifontaine;386;0;65.7;0;0;77.7;1.1;93.9
02014;Amigny-Rouy;710;6;72.9;0;0;92.8;0.7;95.9
02015;Ancienville;78;1;52;0;0;94.3;0;100
02016;Andelain;211;4;63.9;0;0;86.8;0;96.5
02017;Anguilcourt-le-Sart;281;6;57.7;0;0;84.2;1.5;96.1
02018;Anizy-le-Grand;2510;30;81.8;0;0;85.3;1.2;88.3
02019;Annois;352;2;57.6;0;0;88.2;2.2;93
02020;Any-Martin-Rieux;455;7;56;0;0;88.8;1.1;90.6
02021;Archon;77;0;37.1;0;0;84.4;0;82.1
02022;Arcy-Sainte-Restitue;398;3;54;0;0;90;0;95.1
02023;Armentières-sur-Ourcq;98;0;23.4;0;0;86.3;0;100
02024;Arrancy;45;1;54.5;0;0;81;0;85.7
02025;Artemps;363;1;63.3;0;0;95.2;0;95.7
02027;Assis-sur-Serre;203;0;54.9;0;0;90.3;0;91.9
02028;Athies-sous-Laon;2600;24;89.9;0;0;93.2;0.6;91.6
02029;Attilly;345;5;73.6;0;0;90.4;0;94.9
02030;Aubencheul-aux-Bois;243;1;76.4;0;0;92.1;0;90.4
02031;Aubenton;659;8;69;0;0;86.3;0.4;86.1
02032;Aubigny-aux-Kaisnes;239;2;80.8;0;0;89.2;0;89.6
02033;Aubigny-en-Laonnois;101;2;36.6;0;0;88.2;0;95.9
02034;Audignicourt;110;4;23.1;0;0;97.6;0;88.6
02035;Audigny;282;1;47;0;0;91.6;0;90.2
02036;Augy;68;0;50;0;0;93.5;0;81.8
02037;Aulnois-sous-Laon;1366;13;89.3;0;0;92.8;0.2;92.6
02038;Les Autels;63;0;60.1;0;0;76.2;0;80
02039;Autremencourt;175;2;83.4;0;0;93.7;0;90
02040;Autreppes;176;2;43.5;0;0;81.7;1.4;91.4
02041;Autreville;791;7;76.4;0;0;90.2;0.8;93.7
02042;Azy-sur-Marne;370;3;69.2;0;0;88.1;1.3;95.1
02043;Bagneux;62;1;80;0;0;92.6;0;88.5
02044;Bancigny;25;1;32.5;0;0;71.4;0;90
02046;Barenton-Bugny;556;5;96.5;0;0;92.1;0.4;93.2
02047;Barenton-Cel;108;1;71.4;0;0;85;5;89.4
02048;Barenton-sur-Serre;128;2;66.4;0;0;92.5;0;94.7
02049;Barisis-aux-Bois;746;5;70.6;0;0;90.9;0;91.5
02050;Barzy-en-Thiérache;317;2;45.2;0;0;88.3;0.7;93.8
02051;Barzy-sur-Marne;399;3;62.1;0;0;87;0.6;93.4
02052;Bassoles-Aulers;130;2;91.3;0;0;88.2;0;88.5
02053;Vallées en Champagne;590;5;54.5;1;7;83.6;0.7;97.2
02054;Bazoches-et-Saint-Thibaut;517;3;67.2;0;0;87.5;0;92.3
02055;Beaumé;84;0;80.4;0;0;82.8;0;92.5
02056;Beaumont-en-Beine;172;5;50;0;0;89.7;1.1;94.3
02057;Beaurevoir;1324;8;83.4;0;0;87;0.2;84.8
02058;Beaurieux;813;8;79.7;0;0;92.6;0.6;93.9
02059;Beautor;2625;28;91.1;0;0;83.6;3.1;79.1
02060;Beauvois-en-Vermandois;257;3;76.9;0;0;89;0;93.2
02061;Becquigny;263;2;38.8;0;0;96.3;0.9;94.7
02062;Belleau;133;2;71.4;0;0;87.7;1.5;96.4
02063;Bellenglise;379;0;56.5;0;0;92.1;0;90.5
02064;Belleu;3624;24;85.3;0;0;81.3;1.1;84.8
02065;Bellicourt;561;4;79.6;0;0;90.1;0;92.8
02066;Benay;188;1;84.4;0;0;91.5;0;96.5
02067;Bergues-sur-Sambre;206;2;53.2;0;0;81.2;1.2;96.6
02068;Berlancourt;81;0;56.7;0;0;89.5;0;81.1
02069;Berlise;104;2;23;0;0;88.2;0;95.6
02070;Bernot;434;7;67;0;0;80.8;1.2;89.1
02071;Berny-Rivière;633;6;60.9;0;0;89.7;1;94.8
02072;Berrieux;177;2;58.9;0;0;92.7;0;100
02073;Berry-au-Bac;720;10;80.3;0;0;92.3;0;95.8
02074;Bertaucourt-Epourdon;586;4;70.1;0;0;90.4;0;94.3
02075;Berthenicourt;198;1;64.4;0;0;94.9;1.3;97.4
02076;Bertricourt;154;2;77.2;0;0;88;1.2;93
02078;Besmé;166;0;66.5;0;0;90.5;0;95.1
02079;Besmont;137;1;47.2;0;0;85;0;89.7
02080;Besny-et-Loizy;314;1;88;0;0;94.7;0.6;96.9
02081;Béthancourt-en-Vaux;425;2;77;0;0;92.5;1.4;97.1
02082;Beugneux;117;0;46.7;0;0;77;0;93.9
02083;Beuvardes;741;9;61;0;0;88;0.5;94.3
02084;Bézu-le-Guéry;250;3;44.1;0;0;83.1;0;93.8
02085;Bézu-Saint-Germain;991;6;92.9;0;0;81.9;0;97.9
02086;Bichancourt;989;14;78.2;0;0;89.7;0.8;94.1
02087;Bieuxy;34;0;50;0;0;85.7;0;100
02088;Bièvres;80;0;100;0;0;93.3;0;93.5
02089;Billy-sur-Aisne;1141;8;89.3;0;0;89.7;0.2;88.6
02090;Billy-sur-Ourcq;195;3;57.1;0;0;87.1;0;96.1
02091;Blanzy-lès-Fismes;91;2;42.8;0;0;88.6;0;97.5
02093;Blérancourt;1212;15;84.3;1;11;87.2;1.8;93.3
02094;Blesmes;473;3;81.9;0;0;76;0;92.3
02095;Bohain-en-Vermandois;5724;65;89.7;0;0;72.7;1.8;67.8
02096;Bois-lès-Pargny;188;2;40.2;0;0;92.8;0;87.7
02097;Boncourt;270;4;74.8;0;0;88;0;93.2
02098;Bonneil;376;3;73.7;0;0;79.8;2.2;96.1
02099;Bonnesvalyn;207;3;57.5;0;0;91.7;0.9;96.7
02100;Bony;139;2;65.2;0;0;78.9;0;92.3
02101;Bosmont-sur-Serre;171;0;40.5;0;0;84.4;0;87.5
02102;Bouconville-Vauclair;184;3;74.7;0;0;89.6;0;93.6
02103;Boué;1316;11;95.3;0;0;80.3;1;88.9
02104;Bouffignereux;95;0;86.2;0;0;95.7;2.2;100
02105;Bouresches;187;2;61.2;0;0;79.7;0;97.5
02106;Bourg-et-Comin;809;9;80;0;0;84;0;94.2
02107;Bourguignon-sous-Coucy;104;0;50.6;0;0;87.5;0;92.9
02108;Bourguignon-sous-Montbavin;146;2;87.9;0;0;95.9;0;93.2
02109;La Bouteille;468;4;72.2;0;0;83.2;0.5;92.5
02110;Braine;2243;14;86.1;0;0;81.4;1.9;87
02111;Brancourt-en-Laonnois;710;4;71.7;0;0;91.7;0.8;96.2
02112;Brancourt-le-Grand;558;3;67.6;0;0;90.1;0;96.8
02114;Brasles;1711;16;88.5;0;0;73.4;1.9;85.8
02115;Braye-en-Laonnois;189;3;86;0;0;82.9;0;92
02116;Braye-en-Thiérache;133;0;58.8;0;0;80.5;0;85
02117;Bray-Saint-Christophe;65;0;100;0;0;92.9;0;100
02118;Braye;130;2;100;0;0;94.8;0;96.3
02119;Brécy;317;2;61.5;0;0;85.4;0.6;93.9
02120;Brenelle;194;1;83.1;0;0;92.1;0;93.5
02121;Breny;219;1;94.7;0;0;88.5;2.3;94.8
02122;Brie;54;0;72.8;0;0;73.9;0;88.9
02123;Brissay-Choigny;297;2;64.7;0;0;89.1;0.7;94.7
02124;Brissy-Hamégicourt;653;9;49.9;0;0;89.4;2;89.5
02125;Brumetz;179;2;65.1;0;0;81.2;0;97.1
02126;Brunehamel;458;7;66.1;0;0;80.9;1.4;85.8
02127;Bruyères-sur-Fère;195;2;74.5;0;0;89.7;1;94
02128;Bruyères-et-Montbérault;1419;12;78;0;0;89.3;0.8;93
02129;Bruys;19;0;62.7;0;0;70;0;90
02130;Bucilly;202;1;52.5;0;0;87.5;0;92.9
02131;Bucy-le-Long;1915;13;89;0;0;87.9;0.5;94.1
02132;Bucy-lès-Cerny;188;0;22.2;0;0;91.8;0;94.9
02133;Bucy-lès-Pierrepont;406;3;61.9;0;0;81.6;0;84.7
02134;Buire;822;5;91.7;0;0;89.1;0;90.7
02135;Buironfosse;1125;12;85.1;0;0;86.1;1.2;88.4
02136;Burelles;123;2;57.8;0;0;84.6;1.9;98.1
02137;Bussiares;131;1;66.6;0;0;87.9;0;92.3
02138;Buzancy;183;2;56.2;0;0;97.1;0;94.6
02139;Caillouël-Crépigny;459;2;78.1;0;0;89.9;0;95.7
02140;Camelin;436;4;79.7;0;0;89.9;0;94.7
02141;La Capelle;1757;16;90.5;0;0;75.1;2.3;82.6
02142;Castres;247;1;83.1;0;0;96.6;0;96.8
02143;Le Catelet;185;1;91.1;0;0;88.9;0;88.6
02144;Caulaincourt;144;2;81.9;0;0;88.1;3;88.9
02145;Caumont;546;1;73.3;0;0;91.7;0.4;96.3
02146;Celles-lès-Condé;94;1;44.9;0;0;89.5;2.6;89.2
02148;Celles-sur-Aisne;252;1;66.6;0;0;91.4;0.8;94.1
02149;Cerizy;59;0;50.2;0;0;87.5;0;86.4
02150;Cerny-en-Laonnois;63;2;80.2;0;0;81.5;0;96.2
02151;Cerny-lès-Bucy;113;2;42.7;0;0;89.8;0;94.4
02152;Cerseuil;88;1;77.6;0;0;75.6;0;97.4
02153;Cessières-Suzy;796;3;68.7;0;0;90.9;0.3;96.6
02154;Chacrise;367;1;88.4;0;0;82.4;1.8;91.5
02155;Chaillevois;197;2;75.4;0;0;90.7;0;92.9
02156;Chalandry;242;2;43.8;0;0;92.2;0;93.1
02157;Chambry;831;5;96.5;0;0;86.9;1.9;95.6
02158;Chamouille;270;1;98.4;1;58;90.9;1.7;95.3
02159;Champs;311;4;52.3;0;0;88.4;0.8;96
02160;Chaourse;497;7;82.7;0;0;87.7;0;89.4
02162;La Chapelle-sur-Chézy;299;4;65.9;0;0;82.2;0;90.6
02163;Charly-sur-Marne;2584;12;82.2;0;0;63.7;2.2;83.3
02164;Le Charmel;324;4;36.6;0;0;92.8;1.4;93.1
02165;Charmes;1596;8;88.5;0;0;84.4;1.7;88.6
02166;Chartèves;358;6;40.1;0;0;90.1;0.6;94.8
02167;Chassemy;898;14;61.4;0;0;92.8;0;93.8
02168;Château-Thierry;15068;188;91.4;4;140;63.4;1.8;73.2
02169;Châtillon-lès-Sons;83;0;49;0;0;94.1;0;97.1
02170;Châtillon-sur-Oise;125;3;16.8;0;0;91.8;0;93
02171;Chaudardes;91;0;83.3;0;0;93;2.3;97.1
02172;Chaudun;244;2;74;0;0;82.6;0;96.7
02173;Chauny;11456;118;92;1;9;74.7;2.6;76.2
02174;Chavignon;852;5;90.5;0;0;89.2;0.3;95.3
02175;Chavigny;159;1;33.3;0;0;85.9;0;96.9
02176;Chavonne;210;2;83.2;0;0;95.2;0;96.1
02177;Chérêt;146;0;75.1;0;0;97.8;0;96.4
02178;Chermizy-Ailles;121;2;50.1;0;0;92.3;1.5;97.9
02179;Chéry-Chartreuve;379;1;70.9;0;0;93.9;0;93.2
02180;Chéry-lès-Pouilly;737;13;77.7;0;0;90.5;0;95.1
02181;Chéry-lès-Rozoy;97;1;0;0;0;96;4;83.3
02182;Chevennes;128;0;25;0;0;90.4;1.9;96.6
02183;Chevregny;191;1;54.5;0;0;92.8;0;92.2
02184;Chevresis-Monceau;335;3;84.1;0;0;81.6;0;92.2
02185;Chézy-en-Orxois;377;2;53.8;0;0;85.8;0;89.7
02186;Chézy-sur-Marne;1308;7;73.2;0;0;71.7;1.1;88.2
02187;Chierry;1169;7;94.3;0;0;71.9;3.2;92.4
02188;Chigny;141;1;58;0;0;84.2;0;92.5
02189;Chivres-en-Laonnois;354;3;60.1;0;0;92.7;0;90
02190;Chivres-Val;532;11;83.9;0;0;90.4;0;92.6
02191;Chivy-lès-Étouvelles;488;6;90.4;0;0;92.8;0;96.9
02192;Chouy;371;3;68.1;0;0;86;0;95.7
02193;Cierges;64;0;30.3;0;0;84;0;89.3
02194;Cilly;175;1;48.8;0;0;85.5;0;89.2
02195;Ciry-Salsogne;892;5;90.7;0;0;90.2;0.5;96.5
02196;Clacy-et-Thierret;294;2;88.1;0;0;96.1;0;97.1
02197;Clairfontaine;522;5;75.4;0;0;82.1;0;97.5
02198;Clamecy;238;1;85.7;0;0;93.9;0;90.6
02199;Clastres;590;6;92;0;0;92.9;1.2;93.1
02200;Clermont-les-Fermes;99;1;86.7;0;0;68.4;2.6;87.8
02201;Cœuvres-et-Valsery;466;9;84.9;0;0;85.4;0;96.7
02203;Coincy;1281;10;65.2;0;0;83;0.4;85.8
02204;Coingt;63;0;57.1;0;0;75;0;86.1
02205;Colligis-Crandelain;212;6;64.4;0;0;92.9;0;96.4
02206;Colonfay;72;1;66.7;0;0;85;0;90.6
02207;Commenchon;219;2;71.6;0;0;92.7;0;94.1
02208;Concevreux;260;3;68.1;0;0;91;0;97.2
02209;Condé-en-Brie;658;8;78.6;0;0;77.4;0;87.3
02210;Condé-sur-Aisne;358;2;79.7;0;0;90.1;0.6;91.5
02211;Condé-sur-Suippe;343;3;87.8;0;0;91.7;0.6;97.8
02212;Condren;682;7;93.2;0;0;87.8;0.8;94.5
02213;Connigis;318;0;57.3;0;0;84;0.8;95.9
02214;Contescourt;61;0;60.2;0;0;89.7;0;95.5
02215;Corbeny;849;11;88.3;1;21;84.1;0.3;93.5
02216;Corcy;318;4;84.5;0;0;86.3;0.7;98.4
02217;Coucy-le-Château-Auffrique;989;12;91.3;1;9;78.2;1.8;87.7
02218;Coucy-lès-Eppes;647;5;85.9;0;0;83.4;0.8;93.2
02219;Coucy-la-Ville;195;2;91.3;0;0;90.7;0;93.2
02220;Coulonges-Cohan;443;6;58.9;0;0;88.5;0.5;95.1
02221;Coupru;159;2;40.1;0;0;80.5;0;94.9
02222;Courbes;39;0;80.4;0;0;81.8;0;87.5
02223;Courboin;301;4;25;0;0;87.5;0;92
02224;Courcelles-sur-Vesle;348;3;91.7;1;20;91.4;0;95.8
02225;Courchamps;82;0;0;0;0;90.9;0;87.9
02226;Courmelles;1831;17;88.5;0;0;91.4;1.5;91.3
02227;Courmont;123;2;49.9;0;0;86.8;0;84
02228;Courtemont-Varennes;353;2;91.5;0;0;84.6;0.7;97.8
02229;Courtrizy-et-Fussigny;76;1;33.3;0;0;95.8;0;86.7
02230;Couvrelles;177;2;82.5;0;0;86.8;0;93.2
02231;Couvron-et-Aumencourt;931;11;76.6;0;0;92.3;0.3;95
02232;Coyolles;366;1;96.4;0;0;53.8;0.7;93.2
02233;Cramaille;133;2;77.8;0;0;83.8;0;98.2
02234;Craonne;85;5;85.6;0;0;84.4;0;85.7
02235;Craonnelle;118;4;55.9;0;0;89.6;0;93.8
02236;Crécy-au-Mont;323;6;70.2;0;0;88.4;0;96.7
02237;Crécy-sur-Serre;1487;20;85.7;1;6;76.8;0.9;83.5
02238;Crépy;1807;19;78.5;0;0;90.1;0.5;89.2
02239;Crézancy;1193;5;89.2;0;0;82.3;1.5;89.7
02240;Croix-Fonsomme;187;4;53.2;0;0;87.7;0;88.4
02241;La Croix-sur-Ourcq;89;0;76.2;0;0;84.4;0;92.7
02242;Crouttes-sur-Marne;607;7;66.7;0;0;60.9;0;90.6
02243;Crouy;3041;32;91.1;0;0;86.2;1.8;87.7
02244;Crupilly;64;0;67.8;0;0;71.4;0;100
02245;Cuffies;1760;9;91.7;0;0;83.6;1.9;81.5
02246;Cugny;605;4;67.8;0;0;91.1;0.4;93.8
02248;Cuirieux;154;2;56.8;0;0;89.1;0;93.4
02249;Cuiry-Housse;102;0;60.9;0;0;85.4;0;93
02250;Cuiry-lès-Chaudardes;80;2;77.8;0;0;95.7;0;100
02251;Cuiry-lès-Iviers;26;1;0;0;0;75;0;92.3
02252;Cuissy-et-Geny;71;0;42.7;0;0;97.3;0;90.3
02253;Cuisy-en-Almont;358;3;63;0;0;91.1;1.2;91.7
02254;Cutry;126;0;51.1;0;0;87.9;0;98
02255;Cys-la-Commune;159;2;40.3;0;0;91.2;0;93.5
02256;Dagny-Lambercy;125;1;21.3;0;0;81.1;0;90.4
02257;Dallon;431;2;76.3;0;0;90.3;0;94.4
02258;Dammard;375;3;81.6;0;0;82.5;0.6;91.3
02259;Dampleux;378;3;93.1;0;0;86.1;0.9;98.6
02260;Danizy;624;13;81.2;0;0;93;0;90.9
02261;Dercy;394;5;79.3;0;0;92.9;1.3;94.6
02262;Deuillet;202;2;69.1;0;0;90.3;0;94.3
02263;Dhuizel;113;1;83;0;0;97.7;0;91.1
02264;Dizy-le-Gros;722;5;61.7;0;0;79.4;1.5;87.5
02265;Dohis;82;0;39.1;0;0;96;0;85.4
02266;Dolignon;35;0;20;0;0;64.7;0;88.2
02267;Dommiers;306;5;57.5;0;0;88.6;0;91.9
02268;Domptin;638;5;60.1;0;0;74.9;0;95.1
02269;Dorengt;150;3;38.1;0;0;78.6;0;95.1
02270;Douchy;159;0;92.8;0;0;79;0;85.7
02271;Dravegny;132;3;41.6;0;0;86.4;0;96.4
02272;Droizy;75;3;60.1;0;0;93;0;90.6
02273;Dury;194;3;71.3;0;0;90.7;0;94
02274;Ébouleau;173;1;69.2;0;0;94;0;94.4
02275;Effry;313;3;93.8;0;0;83.4;2.5;84.9
02276;Englancourt;120;1;66.9;0;0;72.7;0;94.7
02277;Épagny;339;3;67.4;0;0;94.3;0;96.9
02278;Éparcy;34;0;38.5;0;0;47.1;0;100
02279;Épaux-Bézu;540;3;95.8;0;0;83;0;94.8
02280;Épieds;411;4;64.7;0;0;88.2;0;95.6
02281;L'Épine-aux-Bois;245;4;43.5;0;0;86.2;0;96
02282;Eppes;438;3;93.9;0;0;88.8;0.5;94.3
02283;Erlon;284;2;73;0;0;88.2;2.5;89.6
02284;Erloy;100;1;45.5;0;0;86.5;0;97.4
02286;Esquéhéries;849;8;66.8;0;0;89.3;0.9;91.6
02287;Essigny-le-Grand;1063;5;83.7;0;0;92;0.4;95.3
02288;Essigny-le-Petit;351;4;81.1;0;0;89.9;0;88.5
02289;Essises;412;1;27.4;0;0;82.9;1;95.5
02290;Essômes-sur-Marne;2698;22;80.6;3;108;79.3;1.3;92
02291;Estrées;408;6;79.4;0;0;89.1;1.4;93.2
02292;Étampes-sur-Marne;1331;13;86.9;0;0;74.2;0.8;89.4
02293;Étaves-et-Bocquiaux;546;7;68.1;0;0;93.2;0;96.3
02294;Étouvelles;207;0;97.1;0;0;91.6;1.2;93.5
02295;Étréaupont;845;8;76.9;1;10;82.8;0.9;88
02296;Étreillers;1176;3;86.6;0;0;85.5;1.4;90.7
02297;Étrépilly;125;3;49.8;0;0;94.4;0;100
02298;Étreux;1455;15;83.1;0;0;89.8;1.5;86.6
02299;Évergnicourt;526;6;93.8;0;0;83.9;0.8;91.5
02302;Faverolles;351;6;77.5;0;0;88.9;0.6;97.4
02303;Fayet;711;8;92.5;1;40;89.5;0.3;95.2
02304;La Fère;2860;44;90.7;0;0;71.3;2.9;69.1
02305;Fère-en-Tardenois;2881;27;83.9;1;35;83.3;0.6;82.2
02306;La Ferté-Chevresis;521;5;67.3;0;0;86;1;89.9
02307;La Ferté-Milon;2040;15;86.8;0;0;76.1;0.5;85.3
02308;Fesmy-le-Sart;516;6;27.9;0;0;87.2;0;93.2
02309;Festieux;707;7;77.4;0;0;91.3;0.6;94.5
02310;Fieulaine;249;4;64.7;0;0;88.1;0.9;90.7
02311;Filain;121;2;75.3;0;0;86.9;0;98.1
02312;La Flamengrie;1098;10;65.4;0;0;88.8;1.3;95.2
02313;Flavigny-le-Grand-et-Beaurain;438;1;81;0;0;91.2;0;91.3
02315;Flavy-le-Martel;1698;18;81.4;0;0;86.2;0.8;89.2
02316;Fleury;126;1;89.2;0;0;88.5;0;93.7
02317;Fluquières;198;3;50.1;0;0;95.8;0;96.5
02318;Folembray;1362;15;74.4;0;0;88;0.7;89.4
02319;Fonsomme;517;3;57.5;0;0;86.7;1.6;90.9
02320;Fontaine-lès-Clercs;230;4;58.6;0;0;89.7;1;94.7
02321;Fontaine-lès-Vervins;866;8;90.7;0;0;86.4;0.8;89
02322;Fontaine-Notre-Dame;379;2;61.8;0;0;89.8;1.1;96.8
02323;Fontaine-Uterte;135;6;50.2;0;0;87.5;1.8;96.3
02324;Fontenelle;289;0;45.4;0;0;92.7;0;94.7
02326;Fontenoy;470;4;71;0;0;92.9;0.6;94.9
02327;Foreste;164;1;85.5;0;0;93.8;1.6;90.9
02328;Fossoy;524;3;77.9;0;0;85.5;0.8;95.3
02329;Fourdrain;414;2;80.2;0;0;92.5;0.5;96.8
02330;Francilly-Selency;512;2;68.9;0;0;89.8;0.7;95
02331;Franqueville;107;0;100;0;0;88.9;0;94.4
02332;Fresnes-en-Tardenois;278;1;78.5;0;0;89.1;0;96.2
02333;Fresnes-sous-Coucy;160;3;50;0;0;91;0;98.5
02334;Fresnoy-le-Grand;2915;25;93.6;0;0;79.6;1.1;81.2
02335;Fressancourt;171;2;83.7;0;0;98.8;0;95.1
02336;Frières-Faillouël;976;7;79.1;0;0;92.9;0;96
02337;Froidestrées;194;1;40;0;0;91.4;0;96.2
02338;Froidmont-Cohartille;246;2;59.2;0;0;89.4;0;88.1
02339;Gandelu;691;10;69.5;0;0;81.2;0.3;95
02340;Gauchy;5197;43;94.4;1;62;83.4;0.8;83.4
02341;Gercy;258;2;59.5;0;0;92.4;0;96.1
02342;Gergny;131;1;40;0;0;83.1;0;93
02343;Germaine;84;1;57.1;0;0;81.6;5.3;93.8
02345;Gibercourt;37;1;40;0;0;68.2;0;93.8
02346;Gizy;634;6;86.7;0;0;90.3;0.4;93.1
02347;Gland;429;2;51.2;0;0;83.6;0.5;91.6
02349;Goudelancourt-lès-Berrieux;62;0;79.1;0;0;85.2;0;100
02350;Goudelancourt-lès-Pierrepont;141;1;37.8;0;0;92.3;0;94.8
02351;Goussancourt;117;0;39.6;0;0;95.6;0;97.9
02352;Gouy;570;8;80.2;0;0;90.3;0;92.5
02353;Grandlup-et-Fay;271;2;58.1;0;0;89.2;0.9;89.3
02354;Grandrieux;80;0;57.8;0;0;89.3;0;88.6
02355;Gricourt;1000;10;82.9;0;0;92.4;0.2;93.7
02356;Grisolles;230;4;85.5;0;0;85.8;0;95.1
02357;Gronard;61;1;48.3;0;0;78.3;0;95.8
02358;Grougis;310;4;49.8;0;0;90.2;0;90.6
02359;Grugies;1248;7;84.6;0;0;88.5;0.9;92.3
02360;Villeneuve-sur-Aisne;2788;29;88.4;0;0;84.8;0.8;89.1
02361;Guise;4510;40;90.1;1;8;67.7;1.4;68.5
02362;Guivry;239;3;59;0;0;93;0;94.2
02363;Guny;363;4;85.8;0;0;82.9;0;91.6
02364;Guyencourt;246;1;86.5;0;0;90.4;0;96.3
02366;Hannapes;327;2;85.2;0;0;93;0;91.1
02367;Happencourt;176;1;91.2;0;0;86.9;2.4;90.9
02368;Haramont;558;2;71.6;0;0;80.5;1.2;92.6
02369;Harcigny;243;3;36.2;0;0;84.7;1;89.8
02370;Hargicourt;551;6;71.4;0;0;92.5;0;94.9
02371;Harly;1563;13;94.1;0;0;82.7;0.2;86.2
02372;Hartennes-et-Taux;341;1;91;0;0;87.2;1.4;91.6
02373;Hary;196;4;94.4;0;0;84.5;0;95.6
02374;Lehaucourt;832;8;84.6;0;0;93.7;0;89.6
02375;Hautevesnes;162;1;76.2;0;0;91.3;0;91.1
02376;Hauteville;184;5;43.6;0;0;85.7;4.8;85.7
02377;Haution;130;1;46.4;0;0;71.4;7.1;96.6
02378;La Hérie;121;3;50.7;0;0;75;0;87.7
02379;Le Hérie-la-Viéville;194;2;71.6;0;0;83.6;0;93.8
02380;Hinacourt;28;0;33.4;0;0;56.2;6.3;87.5
02381;Hirson;8565;100;91.7;0;0;75.6;1.1;71.9
02382;Holnon;1350;10;91.8;1;30;89.5;0.4;94.1
02383;Homblières;1425;10;80.4;0;0;87.7;1.3;91.7
02384;Houry;58;1;40.9;0;0;87;0;100
02385;Housset;169;1;28.4;0;0;78.3;0;96.9
02386;Iron;219;2;74;0;0;92.1;0;91.8
02387;Itancourt;999;4;96.6;0;0;90.9;0.7;92.7
02388;Iviers;219;1;74.7;0;0;85.7;0;93.9
02389;Jaulgonne;669;11;65.1;0;0;82;0.8;88.8
02390;Jeancourt;253;2;42.1;0;0;87.8;0.7;94.2
02391;Jeantes;224;2;25.1;0;0;87.1;0;96.7
02392;Joncourt;326;5;77.4;0;0;95.4;0;92.4
02393;Jouaignes;139;0;44;0;0;94.2;0;96.4
02395;Jumencourt;126;1;23.9;0;0;90.2;0;90.7
02396;Jumigny;62;0;40.4;0;0;88.9;0;92.9
02397;Jussy;1186;14;87.7;0;0;90.1;0.7;90.3
02398;Juvigny;286;5;84.1;0;0;87.6;1.6;94.4
02399;Juvincourt-et-Damary;608;7;82;0;0;87.6;0.7;96.8
02400;Laffaux;154;2;69.6;1;12;91;0;91.7
02401;Laigny;184;0;52.1;0;0;85.4;1.1;93.1
02402;Lanchy;38;0;49.6;0;0;100;0;87.5
02403;Landifay-et-Bertaignemont;248;3;58.9;0;0;89.3;0.8;89.3
02404;Landouzy-la-Cour;168;1;66.2;0;0;84.2;0;93.2
02405;Landouzy-la-Ville;514;2;56.9;0;0;89.8;0.5;92
02406;Landricourt;129;4;44.1;0;0;90.3;0;96.7
02407;Laniscourt;213;2;49.7;0;0;95;1;98.8
02408;Laon;24066;277;92.8;8;303;74;2;72.1
02409;Lappion;281;1;41.8;0;0;88.4;0;89.1
02410;Largny-sur-Automne;240;4;84;0;0;80.9;0.8;96.1
02411;Latilly;199;1;41.3;0;0;88.4;0;94.7
02412;Launoy;98;0;69.5;0;0;90.2;0;94.4
